Transaction ID,User ID,Amount,Currency,Status
16360,274,26763.12,USD,FLAGGED_FRAUD
16363,232,23528.08,USD,FLAGGED_FRAUD
16374,806,24732.70,USD,FLAGGED_FRAUD
16380,188,45126.61,USD,FLAGGED_FRAUD
16382,822,12112.80,USD,FLAGGED_FRAUD
16389,769,43482.31,USD,FLAGGED_FRAUD
16394,569,43494.22,USD,FLAGGED_FRAUD
16395,817,43756.31,USD,FLAGGED_FRAUD
16402,174,11502.59,USD,FLAGGED_FRAUD
16427,819,49120.96,USD,FLAGGED_FRAUD
16430,951,37906.05,USD,FLAGGED_FRAUD
16472,320,36913.79,USD,FLAGGED_FRAUD
16473,889,18892.83,USD,FLAGGED_FRAUD
16484,449,33285.92,USD,FLAGGED_FRAUD
16488,274,25312.55,USD,FLAGGED_FRAUD
16492,763,21535.38,USD,FLAGGED_FRAUD
16495,756,25871.58,USD,FLAGGED_FRAUD
16499,671,25404.82,USD,FLAGGED_FRAUD
16506,817,19800.79,USD,FLAGGED_FRAUD
16511,756,37171.01,USD,FLAGGED_FRAUD
16513,844,38297.44,USD,FLAGGED_FRAUD
16519,423,22352.57,USD,FLAGGED_FRAUD
16522,575,38021.02,USD,FLAGGED_FRAUD
16527,761,37840.19,USD,FLAGGED_FRAUD
16545,197,12716.29,USD,FLAGGED_FRAUD
16551,338,44917.94,USD,FLAGGED_FRAUD
16562,644,36871.03,USD,FLAGGED_FRAUD
16568,358,28476.30,USD,FLAGGED_FRAUD
16576,366,44568.14,USD,FLAGGED_FRAUD
16578,773,13252.77,USD,FLAGGED_FRAUD
16582,748,48380.66,USD,FLAGGED_FRAUD
16583,772,36632.95,USD,FLAGGED_FRAUD
16592,893,20946.30,USD,FLAGGED_FRAUD
16593,970,30943.80,USD,FLAGGED_FRAUD
16601,467,31451.58,USD,FLAGGED_FRAUD
16606,858,29942.63,USD,FLAGGED_FRAUD
16613,141,38571.32,USD,FLAGGED_FRAUD
16621,431,15940.78,USD,FLAGGED_FRAUD
16627,724,40355.54,USD,FLAGGED_FRAUD
16638,906,45183.48,USD,FLAGGED_FRAUD
16652,610,16984.64,USD,FLAGGED_FRAUD
16659,116,36778.85,USD,FLAGGED_FRAUD
16666,168,41459.37,USD,FLAGGED_FRAUD
16674,794,20284.32,USD,FLAGGED_FRAUD
16682,686,26187.00,USD,FLAGGED_FRAUD
16688,617,46293.10,USD,FLAGGED_FRAUD
16695,461,27454.48,USD,FLAGGED_FRAUD
16706,689,21267.13,USD,FLAGGED_FRAUD
16708,684,47461.03,USD,FLAGGED_FRAUD
16709,187,15765.92,USD,FLAGGED_FRAUD
16711,739,19538.12,USD,FLAGGED_FRAUD
16713,743,18395.37,USD,FLAGGED_FRAUD
16718,252,28132.56,USD,FLAGGED_FRAUD
16719,474,26533.27,USD,FLAGGED_FRAUD
16727,360,18760.29,USD,FLAGGED_FRAUD
16738,264,35291.06,USD,FLAGGED_FRAUD
16745,953,19497.51,USD,FLAGGED_FRAUD
16762,967,18134.65,USD,FLAGGED_FRAUD
16765,994,18210.08,USD,FLAGGED_FRAUD
16770,111,43043.96,USD,FLAGGED_FRAUD
16777,788,37960.13,USD,FLAGGED_FRAUD
16778,184,23827.46,USD,FLAGGED_FRAUD
16780,798,26701.09,USD,FLAGGED_FRAUD
16784,424,45622.23,USD,FLAGGED_FRAUD
16790,229,49620.21,USD,FLAGGED_FRAUD
16820,614,46258.20,USD,FLAGGED_FRAUD
16823,339,46483.63,USD,FLAGGED_FRAUD
16832,319,27771.91,USD,FLAGGED_FRAUD
16833,947,18729.99,USD,FLAGGED_FRAUD
16836,667,21202.04,USD,FLAGGED_FRAUD
16842,993,41724.97,USD,FLAGGED_FRAUD
16850,723,19124.28,USD,FLAGGED_FRAUD
16852,474,49517.88,USD,FLAGGED_FRAUD
16861,211,19919.26,USD,FLAGGED_FRAUD
16882,608,49113.33,USD,FLAGGED_FRAUD
16884,442,11483.29,USD,FLAGGED_FRAUD
16896,679,46269.14,USD,FLAGGED_FRAUD
16897,664,18523.45,USD,FLAGGED_FRAUD
16907,511,23073.59,USD,FLAGGED_FRAUD
16920,721,30490.85,USD,FLAGGED_FRAUD
16931,939,37803.10,USD,FLAGGED_FRAUD
16939,766,48840.02,USD,FLAGGED_FRAUD
16941,732,43879.37,USD,FLAGGED_FRAUD
16946,448,15551.44,USD,FLAGGED_FRAUD
16969,547,33703.12,USD,FLAGGED_FRAUD
16982,975,14638.23,USD,FLAGGED_FRAUD
16997,977,19866.52,USD,FLAGGED_FRAUD
17000,700,41751.64,USD,FLAGGED_FRAUD
17001,447,47626.73,USD,FLAGGED_FRAUD
17002,535,49772.59,USD,FLAGGED_FRAUD
17004,845,15484.81,USD,FLAGGED_FRAUD
17012,588,33188.26,USD,FLAGGED_FRAUD
17014,723,21170.23,USD,FLAGGED_FRAUD
17019,999,48110.03,USD,FLAGGED_FRAUD
17022,543,34260.85,USD,FLAGGED_FRAUD
17030,318,27185.56,USD,FLAGGED_FRAUD
17034,460,28065.10,USD,FLAGGED_FRAUD
17037,567,14834.73,USD,FLAGGED_FRAUD
17038,528,29248.56,USD,FLAGGED_FRAUD
17052,579,47337.30,USD,FLAGGED_FRAUD
17081,627,27160.15,USD,FLAGGED_FRAUD
17092,677,34026.28,USD,FLAGGED_FRAUD
17094,669,22134.62,USD,FLAGGED_FRAUD
17100,158,17082.44,USD,FLAGGED_FRAUD
17105,395,29473.10,USD,FLAGGED_FRAUD
17112,697,42907.39,USD,FLAGGED_FRAUD
17121,751,33344.24,USD,FLAGGED_FRAUD
17125,262,14750.76,USD,FLAGGED_FRAUD
17127,956,22154.08,USD,FLAGGED_FRAUD
17133,864,18922.19,USD,FLAGGED_FRAUD
17143,757,24166.22,USD,FLAGGED_FRAUD
17145,542,10169.12,USD,FLAGGED_FRAUD
17159,123,35623.36,USD,FLAGGED_FRAUD
17160,538,20212.40,USD,FLAGGED_FRAUD
17162,927,37148.30,USD,FLAGGED_FRAUD
17163,571,27221.05,USD,FLAGGED_FRAUD
17173,168,24167.66,USD,FLAGGED_FRAUD
17177,518,25580.66,USD,FLAGGED_FRAUD
17181,902,21243.32,USD,FLAGGED_FRAUD
17186,769,16784.63,USD,FLAGGED_FRAUD
17188,188,35090.31,USD,FLAGGED_FRAUD
17194,470,38827.68,USD,FLAGGED_FRAUD
17201,740,13193.97,USD,FLAGGED_FRAUD
17212,288,16664.90,USD,FLAGGED_FRAUD
17216,769,23839.17,USD,FLAGGED_FRAUD
17229,970,10710.30,USD,FLAGGED_FRAUD
17235,254,17019.70,USD,FLAGGED_FRAUD
17239,305,24914.74,USD,FLAGGED_FRAUD
17241,129,40427.24,USD,FLAGGED_FRAUD
17250,798,25526.21,USD,FLAGGED_FRAUD
17258,784,13928.93,USD,FLAGGED_FRAUD
17263,812,13130.25,USD,FLAGGED_FRAUD
17271,911,30901.70,USD,FLAGGED_FRAUD
17272,283,27100.07,USD,FLAGGED_FRAUD
17279,181,44199.47,USD,FLAGGED_FRAUD
17281,977,19963.39,USD,FLAGGED_FRAUD
17282,520,11934.52,USD,FLAGGED_FRAUD
17289,485,24541.16,USD,FLAGGED_FRAUD
17300,701,22247.78,USD,FLAGGED_FRAUD
17307,353,17546.84,USD,FLAGGED_FRAUD
17311,152,29517.90,USD,FLAGGED_FRAUD
17321,126,34571.69,USD,FLAGGED_FRAUD
17345,136,26308.00,USD,FLAGGED_FRAUD
17351,162,27354.87,USD,FLAGGED_FRAUD
17356,749,33271.55,USD,FLAGGED_FRAUD
17371,734,16224.77,USD,FLAGGED_FRAUD
17372,717,14354.24,USD,FLAGGED_FRAUD
17373,625,33519.87,USD,FLAGGED_FRAUD
17394,348,15786.66,USD,FLAGGED_FRAUD
17400,242,16654.51,USD,FLAGGED_FRAUD
17401,288,24853.69,USD,FLAGGED_FRAUD
17417,335,43755.83,USD,FLAGGED_FRAUD
17429,233,36086.80,USD,FLAGGED_FRAUD
17433,299,10923.34,USD,FLAGGED_FRAUD
17436,688,36057.73,USD,FLAGGED_FRAUD
17440,441,30521.77,USD,FLAGGED_FRAUD
17446,860,15006.09,USD,FLAGGED_FRAUD
17456,552,30569.25,USD,FLAGGED_FRAUD
17461,650,15405.75,USD,FLAGGED_FRAUD
17463,353,33786.78,USD,FLAGGED_FRAUD
17464,102,45214.48,USD,FLAGGED_FRAUD
17486,943,42609.82,USD,FLAGGED_FRAUD
17494,602,29968.88,USD,FLAGGED_FRAUD
17514,565,26005.17,USD,FLAGGED_FRAUD
17515,295,49092.00,USD,FLAGGED_FRAUD
17516,769,15292.37,USD,FLAGGED_FRAUD
17517,698,22516.05,USD,FLAGGED_FRAUD
17518,912,18840.79,USD,FLAGGED_FRAUD
17523,677,38537.33,USD,FLAGGED_FRAUD
17538,758,15330.58,USD,FLAGGED_FRAUD
17539,281,28526.38,USD,FLAGGED_FRAUD
17540,766,43031.45,USD,FLAGGED_FRAUD
17549,132,48740.12,USD,FLAGGED_FRAUD
17551,585,48925.93,USD,FLAGGED_FRAUD
17559,461,15826.23,USD,FLAGGED_FRAUD
17562,621,26650.00,USD,FLAGGED_FRAUD
17563,149,22342.77,USD,FLAGGED_FRAUD
17569,358,21641.54,USD,FLAGGED_FRAUD
17575,348,25612.21,USD,FLAGGED_FRAUD
17576,324,48959.99,USD,FLAGGED_FRAUD
17585,121,45686.39,USD,FLAGGED_FRAUD
17591,751,49179.32,USD,FLAGGED_FRAUD
17596,420,31294.87,USD,FLAGGED_FRAUD
17599,777,27980.67,USD,FLAGGED_FRAUD
17600,776,29988.33,USD,FLAGGED_FRAUD
17607,549,24841.52,USD,FLAGGED_FRAUD
17611,581,15960.16,USD,FLAGGED_FRAUD
17616,195,29938.44,USD,FLAGGED_FRAUD
17624,333,34500.48,USD,FLAGGED_FRAUD
17626,676,45003.81,USD,FLAGGED_FRAUD
17627,348,16647.16,USD,FLAGGED_FRAUD
17628,780,16362.93,USD,FLAGGED_FRAUD
17631,548,22764.12,USD,FLAGGED_FRAUD
17642,189,13780.62,USD,FLAGGED_FRAUD
17653,939,43437.65,USD,FLAGGED_FRAUD
17654,152,37720.16,USD,FLAGGED_FRAUD
17665,203,43577.11,USD,FLAGGED_FRAUD
17669,629,44047.48,USD,FLAGGED_FRAUD
17673,242,14353.36,USD,FLAGGED_FRAUD
17678,855,14076.16,USD,FLAGGED_FRAUD
17683,730,36706.00,USD,FLAGGED_FRAUD
17685,746,18001.33,USD,FLAGGED_FRAUD
17687,615,20887.85,USD,FLAGGED_FRAUD
17696,407,22148.45,USD,FLAGGED_FRAUD
17708,370,23778.21,USD,FLAGGED_FRAUD
17716,986,48803.37,USD,FLAGGED_FRAUD
17718,101,37395.71,USD,FLAGGED_FRAUD
17723,219,44785.89,USD,FLAGGED_FRAUD
17725,509,26582.55,USD,FLAGGED_FRAUD
17731,654,33238.60,USD,FLAGGED_FRAUD
17772,118,28497.64,USD,FLAGGED_FRAUD
17774,629,10614.28,USD,FLAGGED_FRAUD
17782,960,45783.33,USD,FLAGGED_FRAUD
17789,907,40215.28,USD,FLAGGED_FRAUD
17792,185,44591.41,USD,FLAGGED_FRAUD
17798,244,43710.22,USD,FLAGGED_FRAUD
17801,748,10901.45,USD,FLAGGED_FRAUD
17804,474,43809.22,USD,FLAGGED_FRAUD
17805,688,30926.39,USD,FLAGGED_FRAUD
17812,560,21730.63,USD,FLAGGED_FRAUD
17817,291,41161.39,USD,FLAGGED_FRAUD
17834,605,33689.37,USD,FLAGGED_FRAUD
17835,252,13702.87,USD,FLAGGED_FRAUD
17839,278,22936.30,USD,FLAGGED_FRAUD
17842,649,49794.34,USD,FLAGGED_FRAUD
17849,202,29012.95,USD,FLAGGED_FRAUD
17854,549,11889.89,USD,FLAGGED_FRAUD
17862,728,18435.38,USD,FLAGGED_FRAUD
17865,892,48774.65,USD,FLAGGED_FRAUD
17877,246,49549.62,USD,FLAGGED_FRAUD
17886,457,29186.61,USD,FLAGGED_FRAUD
17889,822,22259.58,USD,FLAGGED_FRAUD
17897,706,24821.07,USD,FLAGGED_FRAUD
17904,712,18044.71,USD,FLAGGED_FRAUD
17914,870,29097.23,USD,FLAGGED_FRAUD
17928,836,22179.78,USD,FLAGGED_FRAUD
17931,324,25989.61,USD,FLAGGED_FRAUD
17932,972,41977.72,USD,FLAGGED_FRAUD
17934,824,41267.17,USD,FLAGGED_FRAUD
17940,906,32267.62,USD,FLAGGED_FRAUD
17943,303,45642.03,USD,FLAGGED_FRAUD
17945,706,29188.39,USD,FLAGGED_FRAUD
17950,496,18345.89,USD,FLAGGED_FRAUD
17952,248,28513.80,USD,FLAGGED_FRAUD
17954,361,26106.73,USD,FLAGGED_FRAUD
17973,303,25762.84,USD,FLAGGED_FRAUD
17977,819,48806.39,USD,FLAGGED_FRAUD
17979,505,16444.83,USD,FLAGGED_FRAUD
17988,505,31194.48,USD,FLAGGED_FRAUD
17989,277,34636.52,USD,FLAGGED_FRAUD
17991,405,27341.74,USD,FLAGGED_FRAUD
17996,129,35989.87,USD,FLAGGED_FRAUD
18002,269,22096.55,USD,FLAGGED_FRAUD
18009,711,38482.62,USD,FLAGGED_FRAUD
18013,539,23337.00,USD,FLAGGED_FRAUD
18019,399,19892.02,USD,FLAGGED_FRAUD
18029,540,21670.11,USD,FLAGGED_FRAUD
18032,496,44245.63,USD,FLAGGED_FRAUD
18034,767,29427.73,USD,FLAGGED_FRAUD
18035,146,20490.43,USD,FLAGGED_FRAUD
18044,460,32606.56,USD,FLAGGED_FRAUD
18049,713,36532.72,USD,FLAGGED_FRAUD
18051,585,21132.65,USD,FLAGGED_FRAUD
18052,804,45993.79,USD,FLAGGED_FRAUD
18053,131,13857.73,USD,FLAGGED_FRAUD
18056,798,19529.72,USD,FLAGGED_FRAUD
18058,284,49688.41,USD,FLAGGED_FRAUD
18068,139,43311.48,USD,FLAGGED_FRAUD
18076,109,20408.94,USD,FLAGGED_FRAUD
18082,863,10117.70,USD,FLAGGED_FRAUD
18091,642,17727.01,USD,FLAGGED_FRAUD
18094,835,20077.87,USD,FLAGGED_FRAUD
18095,994,44212.18,USD,FLAGGED_FRAUD
18096,261,28096.16,USD,FLAGGED_FRAUD
18101,584,10572.20,USD,FLAGGED_FRAUD
18111,373,26502.93,USD,FLAGGED_FRAUD
18121,205,14527.84,USD,FLAGGED_FRAUD
18124,193,16083.65,USD,FLAGGED_FRAUD
18138,469,27435.95,USD,FLAGGED_FRAUD
18141,197,34995.96,USD,FLAGGED_FRAUD
18146,122,29113.40,USD,FLAGGED_FRAUD
18147,979,44408.69,USD,FLAGGED_FRAUD
18164,686,17201.17,USD,FLAGGED_FRAUD
18168,410,11194.87,USD,FLAGGED_FRAUD
18184,762,10804.19,USD,FLAGGED_FRAUD
18188,154,11909.02,USD,FLAGGED_FRAUD
18195,367,40223.35,USD,FLAGGED_FRAUD
18205,829,30791.57,USD,FLAGGED_FRAUD
18211,197,43359.90,USD,FLAGGED_FRAUD
18216,967,13018.55,USD,FLAGGED_FRAUD
18227,323,14849.86,USD,FLAGGED_FRAUD
18238,699,38001.72,USD,FLAGGED_FRAUD
18239,656,38796.10,USD,FLAGGED_FRAUD
18251,974,49474.56,USD,FLAGGED_FRAUD
18252,536,26531.57,USD,FLAGGED_FRAUD
18256,247,17720.87,USD,FLAGGED_FRAUD
18266,497,41012.24,USD,FLAGGED_FRAUD
18270,748,45598.26,USD,FLAGGED_FRAUD
18271,399,43417.40,USD,FLAGGED_FRAUD
18297,353,23094.60,USD,FLAGGED_FRAUD
18299,579,47641.86,USD,FLAGGED_FRAUD
18307,780,40185.38,USD,FLAGGED_FRAUD
18308,179,15933.71,USD,FLAGGED_FRAUD
18311,132,45450.17,USD,FLAGGED_FRAUD
18314,673,23337.12,USD,FLAGGED_FRAUD
18318,884,17905.75,USD,FLAGGED_FRAUD
18322,865,36882.28,USD,FLAGGED_FRAUD
18326,619,26810.76,USD,FLAGGED_FRAUD
18328,941,40550.83,USD,FLAGGED_FRAUD
18332,324,36317.23,USD,FLAGGED_FRAUD
18334,988,35240.41,USD,FLAGGED_FRAUD
18339,237,38986.32,USD,FLAGGED_FRAUD
18341,645,26426.50,USD,FLAGGED_FRAUD
18357,656,44267.04,USD,FLAGGED_FRAUD
18365,880,22899.40,USD,FLAGGED_FRAUD
18366,955,35837.78,USD,FLAGGED_FRAUD
18368,722,36916.09,USD,FLAGGED_FRAUD
18372,139,38372.42,USD,FLAGGED_FRAUD
18378,379,41438.42,USD,FLAGGED_FRAUD
18383,908,11366.51,USD,FLAGGED_FRAUD
18400,711,26763.64,USD,FLAGGED_FRAUD
18408,586,22629.95,USD,FLAGGED_FRAUD
18414,804,18886.30,USD,FLAGGED_FRAUD
18420,660,29835.20,USD,FLAGGED_FRAUD
18435,318,15191.43,USD,FLAGGED_FRAUD
18454,531,22773.95,USD,FLAGGED_FRAUD
18459,391,12960.55,USD,FLAGGED_FRAUD
18460,147,26097.63,USD,FLAGGED_FRAUD
18463,750,45529.38,USD,FLAGGED_FRAUD
18467,843,10035.70,USD,FLAGGED_FRAUD
18474,642,36655.96,USD,FLAGGED_FRAUD
18475,271,14271.17,USD,FLAGGED_FRAUD
18490,283,41537.71,USD,FLAGGED_FRAUD
18492,676,28238.13,USD,FLAGGED_FRAUD
18496,398,10809.07,USD,FLAGGED_FRAUD
18497,905,37572.49,USD,FLAGGED_FRAUD
18511,665,18979.43,USD,FLAGGED_FRAUD
18524,977,27685.15,USD,FLAGGED_FRAUD
18532,587,16255.40,USD,FLAGGED_FRAUD
18537,360,32415.40,USD,FLAGGED_FRAUD
18542,786,42952.10,USD,FLAGGED_FRAUD
18551,675,43159.12,USD,FLAGGED_FRAUD
18559,795,36498.00,USD,FLAGGED_FRAUD
18560,110,10473.12,USD,FLAGGED_FRAUD
18568,605,34973.00,USD,FLAGGED_FRAUD
18577,804,35732.46,USD,FLAGGED_FRAUD
18580,445,15644.12,USD,FLAGGED_FRAUD
18589,695,42877.48,USD,FLAGGED_FRAUD
18590,770,37360.21,USD,FLAGGED_FRAUD
18599,890,45359.24,USD,FLAGGED_FRAUD
18602,737,18565.12,USD,FLAGGED_FRAUD
18603,616,17000.03,USD,FLAGGED_FRAUD
18607,852,40350.86,USD,FLAGGED_FRAUD
18617,106,38165.65,USD,FLAGGED_FRAUD
18625,973,34830.85,USD,FLAGGED_FRAUD
18627,718,44220.82,USD,FLAGGED_FRAUD
18631,183,32126.36,USD,FLAGGED_FRAUD
18641,184,48406.06,USD,FLAGGED_FRAUD
18645,201,26193.54,USD,FLAGGED_FRAUD
18656,970,41093.74,USD,FLAGGED_FRAUD
18669,937,46388.64,USD,FLAGGED_FRAUD
18673,845,26989.00,USD,FLAGGED_FRAUD
18686,282,16732.85,USD,FLAGGED_FRAUD
18688,699,25376.40,USD,FLAGGED_FRAUD
18694,258,18637.27,USD,FLAGGED_FRAUD
18696,297,21695.31,USD,FLAGGED_FRAUD
18703,955,37358.20,USD,FLAGGED_FRAUD
18706,402,39173.56,USD,FLAGGED_FRAUD
18719,918,40864.19,USD,FLAGGED_FRAUD
18733,925,12273.30,USD,FLAGGED_FRAUD
18736,648,39896.25,USD,FLAGGED_FRAUD
18739,770,47932.87,USD,FLAGGED_FRAUD
18747,124,30720.26,USD,FLAGGED_FRAUD
18768,714,40288.86,USD,FLAGGED_FRAUD
18769,565,26572.55,USD,FLAGGED_FRAUD
18771,650,37528.68,USD,FLAGGED_FRAUD
18780,205,19244.39,USD,FLAGGED_FRAUD
18781,824,25190.02,USD,FLAGGED_FRAUD
18784,558,15741.54,USD,FLAGGED_FRAUD
18786,843,42087.22,USD,FLAGGED_FRAUD
18794,815,33280.95,USD,FLAGGED_FRAUD
18799,392,44547.26,USD,FLAGGED_FRAUD
18800,424,25987.39,USD,FLAGGED_FRAUD
18801,834,34725.14,USD,FLAGGED_FRAUD
18824,938,27497.78,USD,FLAGGED_FRAUD
18830,503,40543.30,USD,FLAGGED_FRAUD
18834,461,35337.48,USD,FLAGGED_FRAUD
18836,691,27285.90,USD,FLAGGED_FRAUD
18840,948,49430.47,USD,FLAGGED_FRAUD
18849,968,16490.06,USD,FLAGGED_FRAUD
18855,948,28918.62,USD,FLAGGED_FRAUD
18858,500,31051.89,USD,FLAGGED_FRAUD
18865,827,47826.71,USD,FLAGGED_FRAUD
18866,657,16771.01,USD,FLAGGED_FRAUD
18881,260,23786.53,USD,FLAGGED_FRAUD
18902,241,18993.47,USD,FLAGGED_FRAUD
18903,623,29839.88,USD,FLAGGED_FRAUD
18907,814,33533.83,USD,FLAGGED_FRAUD
18910,494,23859.86,USD,FLAGGED_FRAUD
18916,478,11157.69,USD,FLAGGED_FRAUD
18924,187,37404.55,USD,FLAGGED_FRAUD
18931,739,40898.32,USD,FLAGGED_FRAUD
18937,614,45292.22,USD,FLAGGED_FRAUD
18940,546,17544.91,USD,FLAGGED_FRAUD
18953,566,40149.47,USD,FLAGGED_FRAUD
18962,528,35727.27,USD,FLAGGED_FRAUD
18969,782,45760.83,USD,FLAGGED_FRAUD
18972,190,33535.52,USD,FLAGGED_FRAUD
18979,594,35501.02,USD,FLAGGED_FRAUD
18982,726,45965.82,USD,FLAGGED_FRAUD
18983,973,37697.35,USD,FLAGGED_FRAUD
18985,815,24759.98,USD,FLAGGED_FRAUD
18990,707,34420.14,USD,FLAGGED_FRAUD
18995,202,21817.73,USD,FLAGGED_FRAUD
19004,294,17215.18,USD,FLAGGED_FRAUD
19007,280,19946.89,USD,FLAGGED_FRAUD
19020,438,11880.30,USD,FLAGGED_FRAUD
19030,637,17529.94,USD,FLAGGED_FRAUD
19036,751,43996.02,USD,FLAGGED_FRAUD
19047,343,21474.51,USD,FLAGGED_FRAUD
19048,558,22993.72,USD,FLAGGED_FRAUD
19057,987,41514.73,USD,FLAGGED_FRAUD
19059,846,21174.52,USD,FLAGGED_FRAUD
19060,101,13778.42,USD,FLAGGED_FRAUD
19066,482,49952.48,USD,FLAGGED_FRAUD
19069,880,39222.12,USD,FLAGGED_FRAUD
19076,543,12381.50,USD,FLAGGED_FRAUD
19080,909,32314.61,USD,FLAGGED_FRAUD
19082,475,26376.73,USD,FLAGGED_FRAUD
19087,193,47986.01,USD,FLAGGED_FRAUD
19088,387,47013.54,USD,FLAGGED_FRAUD
19091,545,40587.91,USD,FLAGGED_FRAUD
19113,108,16311.70,USD,FLAGGED_FRAUD
19115,781,45527.28,USD,FLAGGED_FRAUD
19121,996,35503.24,USD,FLAGGED_FRAUD
19130,197,17689.06,USD,FLAGGED_FRAUD
19140,945,16121.51,USD,FLAGGED_FRAUD
19146,326,31294.62,USD,FLAGGED_FRAUD
19151,307,38740.12,USD,FLAGGED_FRAUD
19159,362,43270.22,USD,FLAGGED_FRAUD
19160,330,10562.48,USD,FLAGGED_FRAUD
19175,631,39030.90,USD,FLAGGED_FRAUD
19205,157,49719.21,USD,FLAGGED_FRAUD
19225,766,27697.79,USD,FLAGGED_FRAUD
19229,502,35728.30,USD,FLAGGED_FRAUD
19231,484,45443.31,USD,FLAGGED_FRAUD
19234,833,17802.43,USD,FLAGGED_FRAUD
19235,331,10193.84,USD,FLAGGED_FRAUD
19240,457,29980.78,USD,FLAGGED_FRAUD
19251,998,24189.80,USD,FLAGGED_FRAUD
19254,450,17516.17,USD,FLAGGED_FRAUD
19268,734,40651.94,USD,FLAGGED_FRAUD
19274,844,24643.38,USD,FLAGGED_FRAUD
19275,634,37384.07,USD,FLAGGED_FRAUD
19284,103,37732.12,USD,FLAGGED_FRAUD
19302,520,46875.49,USD,FLAGGED_FRAUD
19304,799,45995.01,USD,FLAGGED_FRAUD
19310,763,32223.68,USD,FLAGGED_FRAUD
19330,831,43523.61,USD,FLAGGED_FRAUD
19334,612,17188.02,USD,FLAGGED_FRAUD
19344,797,46502.09,USD,FLAGGED_FRAUD
19346,124,22641.35,USD,FLAGGED_FRAUD
19350,989,23560.08,USD,FLAGGED_FRAUD
19352,192,21387.51,USD,FLAGGED_FRAUD
19354,738,43190.20,USD,FLAGGED_FRAUD
19356,477,31324.59,USD,FLAGGED_FRAUD
19357,143,47140.35,USD,FLAGGED_FRAUD
19365,129,37188.08,USD,FLAGGED_FRAUD
19381,732,44938.12,USD,FLAGGED_FRAUD
19386,866,43986.35,USD,FLAGGED_FRAUD
19390,257,29244.93,USD,FLAGGED_FRAUD
19391,833,14303.16,USD,FLAGGED_FRAUD
19392,201,36300.47,USD,FLAGGED_FRAUD
19402,725,13173.71,USD,FLAGGED_FRAUD
19413,457,47846.02,USD,FLAGGED_FRAUD
19424,633,43215.73,USD,FLAGGED_FRAUD
19425,368,42692.55,USD,FLAGGED_FRAUD
19438,372,29589.85,USD,FLAGGED_FRAUD
19449,239,38824.20,USD,FLAGGED_FRAUD
19453,959,30767.74,USD,FLAGGED_FRAUD
19455,773,21290.53,USD,FLAGGED_FRAUD
19460,320,18307.91,USD,FLAGGED_FRAUD
19467,374,33151.92,USD,FLAGGED_FRAUD
19469,412,27043.00,USD,FLAGGED_FRAUD
19470,686,36762.11,USD,FLAGGED_FRAUD
19475,674,38135.84,USD,FLAGGED_FRAUD
19476,469,39829.95,USD,FLAGGED_FRAUD
19481,203,49596.73,USD,FLAGGED_FRAUD
19487,413,47918.22,USD,FLAGGED_FRAUD
19491,809,40913.59,USD,FLAGGED_FRAUD
19494,979,10883.18,USD,FLAGGED_FRAUD
19500,214,32966.23,USD,FLAGGED_FRAUD
19519,386,23811.03,USD,FLAGGED_FRAUD
19522,117,11084.16,USD,FLAGGED_FRAUD
19532,820,19617.78,USD,FLAGGED_FRAUD
19539,710,39531.15,USD,FLAGGED_FRAUD
19546,115,25259.75,USD,FLAGGED_FRAUD
19552,585,18533.98,USD,FLAGGED_FRAUD
19556,223,18447.17,USD,FLAGGED_FRAUD
19564,305,30161.31,USD,FLAGGED_FRAUD
19565,320,34948.27,USD,FLAGGED_FRAUD
19579,121,38379.23,USD,FLAGGED_FRAUD
19580,393,22567.49,USD,FLAGGED_FRAUD
19602,689,19050.95,USD,FLAGGED_FRAUD
19615,686,41406.89,USD,FLAGGED_FRAUD
19617,858,22655.46,USD,FLAGGED_FRAUD
19619,303,22247.94,USD,FLAGGED_FRAUD
19621,209,39583.23,USD,FLAGGED_FRAUD
19623,701,24972.66,USD,FLAGGED_FRAUD
19628,951,33685.02,USD,FLAGGED_FRAUD
19632,366,13584.00,USD,FLAGGED_FRAUD
19634,670,44655.09,USD,FLAGGED_FRAUD
19640,243,13093.61,USD,FLAGGED_FRAUD
19646,717,38736.93,USD,FLAGGED_FRAUD
19652,315,41956.00,USD,FLAGGED_FRAUD
19654,861,27890.89,USD,FLAGGED_FRAUD
19660,285,30496.45,USD,FLAGGED_FRAUD
19661,205,12171.24,USD,FLAGGED_FRAUD
19681,366,45638.57,USD,FLAGGED_FRAUD
19684,818,42042.72,USD,FLAGGED_FRAUD
19685,559,13455.05,USD,FLAGGED_FRAUD
19690,926,22715.79,USD,FLAGGED_FRAUD
19693,605,20458.75,USD,FLAGGED_FRAUD
19695,313,20035.45,USD,FLAGGED_FRAUD
19700,698,19961.51,USD,FLAGGED_FRAUD
19702,178,26184.92,USD,FLAGGED_FRAUD
19705,974,37968.50,USD,FLAGGED_FRAUD
19707,185,43792.41,USD,FLAGGED_FRAUD
19721,870,32552.02,USD,FLAGGED_FRAUD
19735,175,18948.22,USD,FLAGGED_FRAUD
19742,465,33138.59,USD,FLAGGED_FRAUD
19748,534,13478.21,USD,FLAGGED_FRAUD
19752,702,13013.79,USD,FLAGGED_FRAUD
19756,838,13869.55,USD,FLAGGED_FRAUD
19757,746,38776.06,USD,FLAGGED_FRAUD
19772,353,28478.85,USD,FLAGGED_FRAUD
19782,275,33473.96,USD,FLAGGED_FRAUD
